;filename;s_y;s_x;n_y;n_x;alias;img_mean;img_std;img_kurtosis;img_skewness;img_mode;img_std2;|img_mean|;|img_std|;|img_kurtosis|;|img_skewness|;|img_mode|;|img_std2|;class
77;..\data\Crystals_Apr_12\Tileset7\Tile_002-002-000_0-000.tif;3;1;4;4;img4_3-1;8871.239556;238.71563334001164;2.641626193356821;0.15917377202575297;8829.71337890625;0.026908937790836456;0.23560035972340268;-0.5523144850699863;-0.1893682764276524;0.5490274015679822;-0.41495573348757125;-0.5415972246333054;A
78;..\data\Crystals_Apr_12\Tileset7\Tile_002-002-000_0-000.tif;3;2;4;4;img4_3-2;8764.066611;202.37121086749144;0.22876760577836475;0.2044923254128481;8763.6591796875;0.023091016973044255;-0.24764846546923866;-0.6176542882432622;-0.6200706462470346;0.6169275972382408;-0.7197842662717707;-0.5992216122342339;A
79;..\data\Crystals_Apr_12\Tileset7\Tile_002-002-000_0-000.tif;3;3;4;4;img4_3-3;8609.136127;181.9459629462546;15.089333441934787;-0.200659307338147;8580.9033203125;0.021134055759164397;-0.9462387148976494;-0.6543746868119296;2.0325841572460455;0.009894206191142445;-1.5631704722948883;-0.6287582885799228;A
80;..\data\Crystals_Apr_12\Tileset7\Tile_002-003-000_0-000.tif;0;0;4;4;img5_0-0;8980.745817;267.39359502052866;0.1309880142695965;0.143614428848133;9006.861328125;0.02977409676982161;0.7293702377414869;-0.5007574030161304;-0.6375245915381522;0.5257150412365083;0.4025509517006309;-0.4983529984110353;A
81;..\data\Crystals_Apr_12\Tileset7\Tile_002-003-000_0-000.tif;0;1;4;4;img5_0-1;8888.088023;237.98599203094173;0.11043502757133616;0.16489030196309554;8832.42724609375;0.02677583653707046;0.3115710432205005;-0.5536262302093613;-0.6411933602440261;0.557592403587905;-0.4024317128693335;-0.5436061395907448;A
82;..\data\Crystals_Apr_12\Tileset7\Tile_002-003-000_0-000.tif;0;2;4;4;img5_0-2;8815.373229;212.03086367110225;0.23271115116017338;0.1277536574416967;8795.2177734375;0.02405239780132992;-0.016304044793779747;-0.6002882174689272;-0.619366711772723;0.5019510549331648;-0.5741468966067941;-0.5847113632989847;A
83;..\data\Crystals_Apr_12\Tileset7\Tile_002-003-000_0-000.tif;0;3;4;4;img5_0-3;8681.094693;189.26220718948554;0.19426952703904954;0.09658995509748868;8682.44677734375;0.021801652197400535;-0.6217735013864714;-0.6412215830810403;-0.6262286549856033;0.4552588874028575;-1.0945652452726977;-0.6186821665873864;A
84;..\data\Crystals_Apr_12\Tileset7\Tile_002-003-000_0-000.tif;1;0;4;4;img5_1-0;9019.250145;277.32232282035824;0.29985923755014365;0.08836347883453523;9011.333984375;0.03074782474839079;0.9029884141462842;-0.4829075906909406;-0.6073805804321285;0.4429332656390715;0.4231914750657006;-0.4836563922914286;A
85;..\data\Crystals_Apr_12\Tileset7\Tile_002-003-000_0-000.tif;1;1;4;4;img5_1-1;8985.706579;250.5715556345468;0.10861009518774845;0.08935728461852623;8966.75732421875;0.027885570648405522;0.7517385920734474;-0.5309999730634108;-0.6415191160535119;0.44442227184398797;0.2174780144142475;-0.5268567747879087;A
86;..\data\Crystals_Apr_12\Tileset7\Tile_002-003-000_0-000.tif;1;2;4;4;img5_1-2;8906.586033;223.8427528787182;0.11021863027151602;0.08132896350565014;8888.8125;0.02513227313466161;0.39497960870222154;-0.579052867904253;-0.6412319877998782;0.43239354334924335;-0.14222366520250418;-0.5684126610109232;A
